month,site_id,supplier_id,supplier_name,commodity,category,country,tier,is_single_source,on_contract,qty,market_ppi_index,standard_unit_price,actual_unit_price,baseline_unit_price,actual_spend,standard_spend,ppv_usd,savings_usd
2023-05-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,75891,93.9,0.8562,0.7742,0.8202,58758.06,64979.82,-6221.76,3492.0
2023-05-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,38090,93.9,0.8562,0.8306,0.85,31638.96,32614.2,-975.24,738.35
2023-06-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,432088,82.38,0.9886,0.8686,1.0615,375328.65,427145.98,-51817.33,83333.52
2023-06-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,190275,82.38,0.9886,0.9205,1.1,175153.37,188098.72,-12945.35,34149.48
2023-06-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,78159,82.38,0.9886,0.9604,1.166,75065.73,77265.09,-2199.36,16067.86
2023-06-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,29234,106.23,2.3684,2.3537,2.2195,68810.25,69237.67,-427.41,-3924.63
2023-06-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,15080,106.23,2.3684,2.4888,2.3,37532.87,35717.11,1815.76,-2846.8
2023-06-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,7134,106.23,2.3684,2.6304,2.438,18766.43,16896.99,1869.44,-1372.65
2023-06-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,72023,92.1,0.8562,0.7527,0.8202,54214.14,61667.78,-7453.64,4863.02
2023-06-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,38615,92.1,0.8562,0.756,0.85,29192.23,33063.64,-3871.41,3631.25
2023-07-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,492131,79.16,0.9886,0.834,1.0615,410431.42,486502.36,-76070.94,111966.63
2023-07-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,216229,79.16,0.9886,0.8858,1.1,191534.66,213756.1,-22221.43,46317.88
2023-07-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,89702,79.16,0.9886,0.9151,1.166,82086.28,88676.58,-6590.3,22507.07
2023-07-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,32572,106.5,2.3684,2.3101,2.2195,75245.76,77144.32,-1898.56,-2950.47
2023-07-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,17150,106.5,2.3684,2.3931,2.3,41043.14,40618.94,424.2,-1596.75
2023-07-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,8028,106.5,2.3684,2.556,2.438,20521.57,19015.2,1506.37,-947.3
2023-07-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,80796,88.92,0.8562,0.7338,0.8202,59284.54,69179.37,-9894.83,6988.65
2023-07-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,45375,88.92,0.8562,0.7035,0.85,31922.44,38851.16,-6928.72,6646.52
2023-08-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,532167,78.26,0.9886,0.8338,1.0615,443699.02,526080.28,-82381.27,121197.14
2023-08-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,239675,78.26,0.9886,0.8639,1.1,207059.54,236933.66,-29874.12,56583.34
2023-08-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,98467,78.26,0.9886,0.9012,1.166,88739.8,97340.88,-8601.07,26073.02
2023-08-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,34631,106.71,2.3684,2.3488,2.2195,81344.82,82021.04,-676.22,-4479.34
2023-08-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,18701,106.71,2.3684,2.3726,2.3,44369.9,44291.53,78.38,-1356.94
2023-08-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,8664,106.71,2.3684,2.5605,2.438,22184.95,20519.95,1665.0,-1061.69
2023-08-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,87243,87.9,0.8562,0.7346,0.8202,64089.86,74699.19,-10609.34,7471.28
2023-08-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,49914,87.9,0.8562,0.6914,0.85,34509.92,42737.77,-8227.85,7917.42
2023-09-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,611178,76.46,0.9886,0.8135,1.0615,497197.04,604187.26,-106990.22,151569.08
2023-09-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,275997,76.46,0.9886,0.8407,1.1,232025.29,272840.31,-40815.03,71571.96
2023-09-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,113156,76.46,0.9886,0.8788,1.166,99439.41,111862.27,-12422.87,32501.29
2023-09-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,38126,106.84,2.3684,2.3908,2.2195,91152.79,90298.27,854.52,-6530.36
2023-09-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,20131,106.84,2.3684,2.4698,2.3,49719.7,47677.81,2041.89,-3418.2
2023-09-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,9615,106.84,2.3684,2.5854,2.438,24859.85,22773.32,2086.53,-1416.97
2023-09-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,99070,87.79,0.8562,0.7249,0.8202,71817.35,84826.0,-13008.65,9445.16
2023-09-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,55690,87.79,0.8562,0.6944,0.85,38670.88,47682.88,-9012.0,8665.65
2023-10-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,627063,74.84,0.9886,0.8001,1.0615,501683.78,619890.1,-118206.31,163943.78
2023-10-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,287813,74.84,0.9886,0.8134,1.1,234119.1,284520.7,-50401.6,82475.25
2023-10-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,117042,74.84,0.9886,0.8573,1.166,100336.76,115703.87,-15367.12,36135.08
2023-10-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,38395,106.94,2.3684,2.3954,2.2195,91975.36,90935.57,1039.79,-6755.69
2023-10-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,20217,106.94,2.3684,2.4815,2.3,50168.38,47882.03,2286.35,-3668.56
2023-10-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,9416,106.94,2.3684,2.6638,2.438,25084.19,22302.35,2781.84,-2126.12
2023-10-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,101344,87.39,0.8562,0.715,0.8202,72465.44,86772.78,-14307.34,10662.08
2023-10-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,55622,87.39,0.8562,0.7015,0.85,39019.85,47624.97,-8605.12,8259.2
2023-11-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,611146,74.3,0.9886,0.7755,1.0615,473953.49,604155.29,-130201.8,174778.3
2023-11-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,268180,74.3,0.9886,0.8247,1.1,221178.29,265113.19,-43934.9,73820.76
2023-11-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,109591,74.3,0.9886,0.8649,1.166,94790.7,108337.37,-13546.67,32992.41
2023-11-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,36567,107.13,2.3684,2.3762,2.2195,86891.47,86606.44,285.04,-5728.82
2023-11-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,19176,107.13,2.3684,2.4716,2.3,47395.35,45416.67,1978.68,-3289.72
2023-11-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,9053,107.13,2.3684,2.6174,2.438,23697.67,21443.03,2254.64,-1624.2
2023-11-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,96538,87.53,0.8562,0.7091,0.8202,68459.95,82658.37,-14198.42,10726.0
2023-11-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,52806,87.53,0.8562,0.6981,0.85,36863.05,45213.61,-8350.56,8022.15
2023-12-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,640569,76.88,0.9886,0.8005,1.0615,512797.81,633241.62,-120443.81,167166.4
2023-12-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,284916,76.88,0.9886,0.8399,1.1,239305.64,281657.24,-42351.6,74102.45
2023-12-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,112486,76.88,0.9886,0.9117,1.166,102559.56,111200.01,-8640.45,28600.01
2023-12-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,39851,107.13,2.3684,2.3591,2.2195,94012.93,94382.32,-369.39,-5563.16
2023-12-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,20948,107.13,2.3684,2.4479,2.3,51279.78,49612.92,1666.86,-3099.03
2023-12-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,9917,107.13,2.3684,2.5854,2.438,25639.89,23487.32,2152.57,-1462.02
2023-12-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,105141,87.19,0.8562,0.7045,0.8202,74070.79,90023.94,-15953.15,12171.31
2023-12-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,59958,87.19,0.8562,0.6652,0.85,39884.27,51337.32,-11453.04,11080.15
2024-01-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,559015,79.92,0.8653,0.8637,0.8111,482822.5,483718.99,-896.49,-29409.77
2024-01-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,252674,79.92,0.8653,0.8917,0.8405,225317.16,218640.79,6676.37,-12941.65
2024-01-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,103442,79.92,0.8653,0.9335,0.8909,96564.5,89509.21,7055.29,-4403.57
2024-01-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,37240,108.33,2.4509,2.3769,2.3573,88517.46,91272.57,-2755.11,-730.1
2024-01-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,19452,108.33,2.4509,2.4821,2.4428,48282.25,47675.73,606.52,-763.86
2024-01-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,8816,108.33,2.4509,2.7383,2.5894,24141.12,21607.74,2533.39,-1312.51
2024-01-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,98457,86.16,0.7681,0.7083,0.743,69741.03,75620.56,-5879.53,3411.15
2024-01-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,55994,86.16,0.7681,0.6707,0.7699,37552.86,43006.83,-5453.97,5559.07
2024-02-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,553597,81.42,0.8653,0.8716,0.8111,482533.87,479031.31,3502.56,-33515.13
2024-02-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,251119,81.42,0.8653,0.8967,0.8405,225182.47,217295.3,7887.18,-14113.9
2024-02-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,103588,81.42,0.8653,0.9316,0.8909,96506.77,89636.16,6870.61,-4215.13
2024-02-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,37009,108.62,2.4509,2.3903,2.3573,88464.54,90706.93,-2242.39,-1221.22
2024-02-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,19108,108.62,2.4509,2.5252,2.4428,48253.39,46833.99,1419.4,-1573.96
2024-02-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,9002,108.62,2.4509,2.6799,2.5894,24126.69,22065.05,2061.64,-814.92
2024-02-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,96163,88.01,0.7681,0.7248,0.743,69699.34,73858.73,-4159.4,1748.53
2024-02-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,53941,88.01,0.7681,0.6958,0.7699,37530.41,41429.94,-3899.53,4000.78
2024-03-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,563960,75.85,0.8653,0.7944,0.8111,448034.84,487998.26,-39963.42,9389.05
2024-03-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,252010,75.85,0.8653,0.8297,0.8405,209082.92,218066.18,-8983.26,2734.45
2024-03-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,101265,75.85,0.8653,0.8849,0.8909,89606.97,87625.42,1981.54,614.37
2024-03-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,34391,108.82,2.4509,2.3884,2.3573,82139.72,84290.41,-2150.69,-1067.91
2024-03-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,17490,108.82,2.4509,2.5616,2.4428,44803.48,42867.47,1936.02,-2077.48
2024-03-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,8263,108.82,2.4509,2.711,2.5894,22401.74,20252.61,2149.13,-1004.82
2024-03-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,93460,87.18,0.7681,0.6924,0.743,64716.14,71782.57,-7066.43,4723.33
2024-03-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,51580,87.18,0.7681,0.6756,0.7699,34847.15,39616.61,-4769.46,4866.28
2024-04-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,533957,74.19,0.8653,0.7772,0.8111,414991.08,462036.82,-47045.74,18097.92
2024-04-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,243240,74.19,0.8653,0.7962,0.8405,193662.51,210477.3,-16814.8,10783.45
2024-04-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,96363,74.19,0.8653,0.8613,0.8909,82998.22,83383.88,-385.67,2855.92
2024-04-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,31676,108.92,2.4509,2.4018,2.3573,76081.7,77637.68,-1555.98,-1408.59
2024-04-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,16469,108.92,2.4509,2.5198,2.4428,41499.11,40364.41,1134.7,-1267.91
2024-04-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,7805,108.92,2.4509,2.6583,2.5894,20749.55,19130.55,1619.0,-538.09
2024-04-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,84054,88.1,0.7681,0.7131,0.743,59943.16,64558.24,-4615.09,2507.8
2024-04-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,46593,88.1,0.7681,0.6927,0.7699,32277.08,35785.96,-3508.87,3596.33
2024-05-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,525979,74.2,0.8653,0.7838,0.8111,412262.1,455132.72,-42870.62,14355.36
2024-05-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,235699,74.2,0.8653,0.8162,0.8405,192388.98,203951.89,-11562.91,5718.55
2024-05-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,92994,74.2,0.8653,0.8866,0.8909,82452.42,80468.49,1983.93,399.96
2024-05-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,30809,109.06,2.4509,2.4532,2.3573,75581.38,75511.51,69.88,-2953.26
2024-05-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,16660,109.06,2.4509,2.4744,2.4428,41226.21,40834.46,391.75,-526.51
2024-05-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,7695,109.06,2.4509,2.6786,2.5894,20613.1,18861.26,1751.84,-686.14
2024-05-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,82160,88.0,0.7681,0.7248,0.743,59548.97,63103.24,-3554.27,1494.48
2024-05-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,46480,88.0,0.7681,0.6899,0.7699,32064.83,35699.34,-3634.51,3721.76
2024-06-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,554007,72.89,0.8653,0.7877,0.8111,436403.88,479385.92,-42982.04,12947.25
2024-06-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,256840,72.89,0.8653,0.7929,0.8405,203655.14,222245.72,-18590.57,12222.0
2024-06-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,102296,72.89,0.8653,0.8532,0.8909,87280.78,88518.03,-1237.26,3859.61
2024-06-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,32524,109.24,2.4509,2.4599,2.3573,80007.38,79715.56,291.82,-3335.73
2024-06-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,17282,109.24,2.4509,2.5252,2.4428,43640.39,42357.39,1283.0,-1422.78
2024-06-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,8052,109.24,2.4509,2.7098,2.5894,21820.19,19735.44,2084.76,-969.67
2024-06-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,88345,87.8,0.7681,0.7135,0.743,63036.12,67854.4,-4818.28,2603.41
2024-06-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,49535,87.8,0.7681,0.6852,0.7699,33942.52,38045.63,-4103.11,4196.09
2024-07-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,611933,71.16,0.8653,0.752,0.8111,460190.38,529509.22,-69318.84,36143.7
2024-07-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,277141,71.16,0.8653,0.7749,0.8405,214755.51,239812.0,-25056.49,18184.54
2024-07-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,111563,71.16,0.8653,0.825,0.8909,92038.08,96536.17,-4498.09,7357.98
2024-07-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,34548,109.09,2.4509,2.442,2.3573,84368.24,84675.11,-306.87,-2926.42
2024-07-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,18743,109.09,2.4509,2.4552,2.4428,46019.04,45939.68,79.36,-230.96
2024-07-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,8434,109.09,2.4509,2.7282,2.5894,23009.52,20671.21,2338.31,-1170.35
2024-07-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,88505,89.17,0.7681,0.7511,0.743,66471.94,67976.71,-1504.77,-714.1
2024-07-01,P-TOL,SUP-RES2,Pacific Resin Traders,Plastic Resin,Direct Materials,Taiwan,Preferred,False,True,52063,89.17,0.7681,0.6875,0.7699,35792.59,39987.23,-4194.65,4292.37
2024-08-01,P-TOL,SUP-STL1,Great Lakes Steel Co.,Steel & Metal,Direct Materials,USA,Strategic,False,True,664036,69.78,0.8653,0.7434,0.8111,493633.0,574595.05,-80962.05,44962.16
2024-08-01,P-TOL,SUP-STL2,Rio Grande Metals,Steel & Metal,Direct Materials,Mexico,Preferred,False,True,309637,69.78,0.8653,0.744,0.8405,230362.07,267930.96,-37568.89,29891.17
2024-08-01,P-TOL,SUP-STL3,Keystone Alloy Supply,Steel & Metal,Direct Materials,USA,Transactional,False,False,120148,69.78,0.8653,0.8217,0.8909,98726.6,103965.08,-5238.48,8318.45
2024-08-01,P-TOL,SUP-ELE1,Shenzhen Circuit Works,Electrical/Electronic,Direct Materials,China,Strategic,False,True,37121,109.17,2.4509,2.4379,2.3573,90499.38,90982.16,-482.78,-2991.34
2024-08-01,P-TOL,SUP-ELE2,Lone Star Connectors,Electrical/Electronic,Direct Materials,USA,Preferred,False,True,19757,109.17,2.4509,2.4985,2.4428,49363.3,48423.54,939.76,-1099.57
2024-08-01,P-TOL,SUP-ELE3,Vertex Components,Electrical/Electronic,Direct Materials,USA,Transactional,False,False,9273,109.17,2.4509,2.6616,2.5894,24681.65,22728.15,1953.5,-669.32
2024-08-01,P-TOL,SUP-RES1,Gulf Coast Polymers,Plastic Resin,Direct Materials,USA,Strategic,False,True,97903,88.89,0.7681,0.7283,0.743,71302.54,75195.3,-3892.76,1438.26
