month,site_id,site_name,site_type,city,state,region,naics3,subsector,headcount,sqft,cost_category,cost_group,actual_usd,budget_usd,variance_usd,variance_pct
2023-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,254453.3,205769.06,48684.24,23.66
2023-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,208812.09,181560.94,27251.15,15.01
2023-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,181560.94,181560.94,0.0,0.0
2023-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,84728.44,84728.44,0.0,0.0
2023-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,130315.56,141214.06,-10898.5,-7.72
2023-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,60580.92,60520.31,60.61,0.1
2023-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,56226.01,60520.31,-4294.3,-7.1
2023-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1655294.13,1655294.13,0.0,0.0
2023-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,643725.5,643725.5,0.0,0.0
2023-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,883658.89,844560.86,39098.03,4.63
2023-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,120561.56,115259.86,5301.7,4.6
2023-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,204462.58,195941.75,8520.83,4.35
2023-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,189282.43,172889.78,16392.65,9.48
2023-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,172889.78,172889.78,0.0,0.0
2023-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,80681.9,80681.9,0.0,0.0
2023-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,121390.72,134469.83,-13079.11,-9.73
2023-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,60345.65,57629.93,2715.72,4.71
2023-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,60404.43,57629.93,2774.5,4.81
2023-05-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1655294.13,1655294.13,0.0,0.0
2023-05-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,643725.5,643725.5,0.0,0.0
2023-05-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,903970.17,859675.08,44295.09,5.15
2023-05-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,110125.31,117909.15,-7783.84,-6.6
2023-05-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,170127.34,200445.56,-30318.22,-15.13
2023-05-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,214447.0,176863.73,37583.27,21.25
2023-05-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,176863.73,176863.73,0.0,0.0
2023-05-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,82536.41,82536.41,0.0,0.0
2023-05-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,142983.68,137560.68,5423.0,3.94
2023-05-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,57886.98,58954.58,-1067.6,-1.81
2023-05-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,57934.45,58954.58,-1020.13,-1.73
2023-06-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1655294.13,1655294.13,0.0,0.0
2023-06-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,643725.5,643725.5,0.0,0.0
2023-06-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,834063.67,789247.8,44815.87,5.68
2023-06-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,119514.44,108790.91,10723.53,9.86
2023-06-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,130558.3,184944.55,-54386.25,-29.41
2023-06-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,211804.37,163186.37,48618.0,29.79
2023-06-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,163186.37,163186.37,0.0,0.0
2023-06-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,76153.64,76153.64,0.0,0.0
2023-06-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,119726.45,126922.73,-7196.28,-5.67
2023-06-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,56747.6,54395.46,2352.14,4.32
2023-06-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,57000.36,54395.46,2604.9,4.79
2023-07-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1655294.13,1655294.13,0.0,0.0
2023-07-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,643725.5,643725.5,0.0,0.0
2023-07-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,912069.82,858768.68,53301.14,6.21
2023-07-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,120159.31,118965.63,1193.68,1.0
2023-07-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,132484.89,202241.57,-69756.68,-34.49
2023-07-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,225918.17,178448.44,47469.73,26.6
2023-07-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,178448.44,178448.44,0.0,0.0
2023-07-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,83275.94,83275.94,0.0,0.0
2023-07-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,147782.59,138793.23,8989.36,6.48
2023-07-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,60678.26,59482.81,1195.45,2.01
2023-07-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,60268.75,59482.81,785.94,1.32
2023-08-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1655294.13,1655294.13,0.0,0.0
2023-08-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,643725.5,643725.5,0.0,0.0
2023-08-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,985997.82,923757.56,62240.26,6.74
2023-08-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,124583.0,128608.41,-4025.41,-3.13
2023-08-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,155629.82,218634.3,-63004.48,-28.82
2023-08-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,222460.37,192912.62,29547.75,15.32
2023-08-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,192912.62,192912.62,0.0,0.0
2023-08-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,90025.89,90025.89,0.0,0.0
2023-08-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,138096.61,150043.15,-11946.54,-7.96
2023-08-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,64476.18,64304.21,171.97,0.27
2023-08-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,60618.23,64304.21,-3685.98,-5.73
2023-09-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1655294.13,1655294.13,0.0,0.0
2023-09-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,643725.5,643725.5,0.0,0.0
2023-09-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,1104882.32,1029987.64,74894.68,7.27
2023-09-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,157754.89,144115.09,13639.8,9.46
2023-09-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,211426.41,244995.64,-33569.23,-13.7
2023-09-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,269587.35,216172.63,53414.72,24.71
2023-09-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,216172.63,216172.63,0.0,0.0
2023-09-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,100880.56,100880.56,0.0,0.0
2023-09-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,168888.02,168134.27,753.75,0.45
2023-09-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,70564.08,72057.54,-1493.46,-2.07
2023-09-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,75403.82,72057.54,3346.28,4.64
2023-10-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1655294.13,1655294.13,0.0,0.0
2023-10-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,643725.5,643725.5,0.0,0.0
2023-10-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,1114852.85,1034111.76,80741.09,7.81
2023-10-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,148848.3,145415.59,3432.71,2.36
2023-10-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,264473.12,247206.5,17266.62,6.98
2023-10-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,255475.35,218123.38,37351.97,17.12
2023-10-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,218123.38,218123.38,0.0,0.0
2023-10-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,101790.91,101790.91,0.0,0.0
2023-10-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,170300.42,169651.52,648.9,0.38
2023-10-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,76562.01,72707.79,3854.22,5.3
2023-10-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,75906.19,72707.79,3198.4,4.4
2023-11-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1655294.13,1655294.13,0.0,0.0
2023-11-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,643725.5,643725.5,0.0,0.0
2023-11-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,1053229.97,972091.34,81138.63,8.35
2023-11-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,139640.36,137377.82,2262.54,1.65
2023-11-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,298565.73,233542.3,65023.43,27.84
2023-11-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,261836.16,206066.73,55769.43,27.06
2023-11-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,206066.73,206066.73,0.0,0.0
2023-11-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,96164.48,96164.48,0.0,0.0
2023-11-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,163074.85,160274.13,2800.72,1.75
2023-11-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,74482.65,68688.91,5793.74,8.43
2023-11-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,67193.1,68688.91,-1495.81,-2.18
2023-12-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1655294.13,1655294.13,0.0,0.0
2023-12-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,643725.5,643725.5,0.0,0.0
2023-12-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,1139550.68,1046529.44,93021.24,8.89
2023-12-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,153167.52,148637.05,4530.47,3.05
2023-12-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,362295.98,252682.98,109613.0,43.38
2023-12-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,305273.03,222955.57,82317.46,36.92
2023-12-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,222955.57,222955.57,0.0,0.0
2023-12-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,104045.93,104045.93,0.0,0.0
2023-12-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,178064.72,173409.89,4654.83,2.68
2023-12-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,78669.67,74318.52,4351.15,5.85
2023-12-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,72722.73,74318.52,-1595.79,-2.15
2024-01-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1713229.42,1713229.42,0.0,0.0
2024-01-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,666255.89,666255.89,0.0,0.0
2024-01-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,1072938.88,980452.88,92486.0,9.43
2024-01-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,129506.07,139948.55,-10442.48,-7.46
2024-01-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,355660.36,237912.53,117747.83,49.49
2024-01-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,263743.89,209922.82,53821.07,25.64
2024-01-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,209922.82,209922.82,0.0,0.0
2024-01-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,97963.98,97963.98,0.0,0.0
2024-01-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,155234.29,163273.31,-8039.02,-4.92
2024-01-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,71298.76,69974.27,1324.49,1.89
2024-01-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,69436.34,69974.27,-537.93,-0.77
2024-02-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1713229.42,1713229.42,0.0,0.0
2024-02-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,666255.89,666255.89,0.0,0.0
2024-02-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,1072297.49,974991.82,97305.67,9.98
2024-02-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,144992.35,139864.89,5127.46,3.67
2024-02-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,343761.12,237770.31,105990.81,44.58
2024-02-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,287737.28,209797.34,77939.94,37.15
2024-02-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,209797.34,209797.34,0.0,0.0
2024-02-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,97905.42,97905.42,0.0,0.0
2024-02-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,160237.1,163175.71,-2938.61,-1.8
2024-02-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,68748.43,69932.45,-1184.02,-1.69
2024-02-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,73239.5,69932.45,3307.05,4.73
2024-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1713229.42,1713229.42,0.0,0.0
2024-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,666255.89,666255.89,0.0,0.0
2024-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,995632.97,900780.32,94852.65,10.53
2024-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,138000.74,129865.17,8135.57,6.26
2024-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,286971.8,220770.79,66201.01,29.99
2024-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,255866.2,194797.76,61068.44,31.35
2024-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,194797.76,194797.76,0.0,0.0
2024-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,90905.62,90905.62,0.0,0.0
2024-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,138460.67,151509.37,-13048.7,-8.61
2024-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,68866.41,64932.59,3933.82,6.06
2024-03-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,65987.46,64932.59,1054.87,1.62
2024-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Direct Labor,COGS,1713229.42,1713229.42,0.0,0.0
2024-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Indirect Labor,COGS,666255.89,666255.89,0.0,0.0
2024-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Raw Materials,COGS,922202.41,830194.42,92007.99,11.08
2024-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Consumables & Tooling,COGS,123554.99,120287.27,3267.72,2.72
2024-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Utilities,Overhead,224297.82,204488.36,19809.46,9.69
2024-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Maintenance & Repair,Overhead,256329.01,180430.91,75898.1,42.06
2024-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Depreciation,Overhead,180430.91,180430.91,0.0,0.0
2024-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Facilities,Overhead,84201.09,84201.09,0.0,0.0
2024-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Freight & Logistics,Overhead,141765.35,140335.15,1430.2,1.02
2024-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,IT & Systems,Overhead,57936.33,60143.64,-2207.31,-3.67
2024-04-01,P-TOL,Toledo Metal Works,Plant,Toledo,OH,Midwest,332,Fabricated Metal,420,210000,Other Overhead,Overhead,54597.06,60143.64,-5546.58,-9.22
